tweet_id	id	name	location	url	description	followers_count	favourites_count	statuses_count	created_at	utc_offset	time_zone	profile_background_color	profile_background_image_url	profile_background_image_url_https	profile_background_tile	profile_link_color	profile_sidebar_border_color	profile_sidebar_fill_color	profile_text_color	profile_use_background_image	profile_image_url	default_profile	default_profile_image	following	follow_request_sent	notifications
870437571376971776	312525143	u26a1ufe0f	nobody knows	None	focus on the now	346	1666	5024	Tue Jun 07 08:00:45 +0000 2011	28800	Beijing	000000	http://pbs.twimg.com/profile_background_images/671640357176676352/HDpryypt.png	https://pbs.twimg.com/profile_background_images/671640357176676352/HDpryypt.png	True	E81C4F	EEEEEE	EFEFEF	333333	True	http://pbs.twimg.com/profile_images/866955335021592576/__QP3aUs_normal.jpg	False	False	None	None	None
870437574321426433	1641736260	kin	engineeringschool	None	I'm doing just fine without you	558	5080	27595	Sat Aug 03 01:44:41 +0000 2013	28800	Beijing	ABB8C2	http://pbs.twimg.com/profile_background_images/539454572016582656/ERYbZ3Ah.jpeg	https://pbs.twimg.com/profile_background_images/539454572016582656/ERYbZ3Ah.jpeg	True	7FDBB6	748173	96665C	B84C45	True	http://pbs.twimg.com/profile_images/866568590018830336/YPdDesBE_normal.jpg	False	False	None	None	None
870431586025648130	55580754	Skipper	United States	None	I Am Not Responsible For What I Tweet           [Snapchat: Mraviator92] [IG: Mraviator92]      For booking contact @SirCharis or @mind_ovrMatter9	1052	5373	119882	Fri Jul 10 14:49:09 +0000 2009	-14400	Eastern Time (US & Canada)	000000	http://pbs.twimg.com/profile_background_images/378800000136682916/ga0FmTVD.jpeg	https://pbs.twimg.com/profile_background_images/378800000136682916/ga0FmTVD.jpeg	True	ABB8C2	FFFFFF	FFFFFF	000000	True	http://pbs.twimg.com/profile_images/831890369625354241/fFfNxmce_normal.jpg	False	False	None	None	None
870437573851795457	3135816824	EverythingAppealing	 tryna be a mastermind	None	SiP Gaby Forever u2764ufe0f Follow @_eaboutique on ig for all your appealing items from bikinis to summer two peices	1906	3006	44908	Fri Apr 03 13:28:17 +0000 2015	None	None	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/868658745143947264/wFPfFfSU_normal.jpg	True	False	None	None	None
870437576989175809	724450172	Selena Shore	None	None	be the salt of the earth and the light of the world	752	11193	16741	Sun Jul 29 18:46:53 +0000 2012	None	None	C0DEED	http://pbs.twimg.com/profile_background_images/824748722/169e731f6553b26d5a2f7a105970b919.jpeg	https://pbs.twimg.com/profile_background_images/824748722/169e731f6553b26d5a2f7a105970b919.jpeg	True	0084B4	FFFFFF	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/797841324208746497/s4Bp6tz0_normal.jpg	False	False	None	None	None
870437577651826689	743827918015565824	kelsey ud83cudff3ufe0fu200dud83cudf08	15 yemen road, yemen 	https://curiouscat.me/walktalltorres	Nevertheless, she persisted. ud83dudc95#NastyWoman #StillWithHer	202	21437	13776	Fri Jun 17 15:29:30 +0000 2016	-14400	Eastern Time (US & Canada)	000000	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	009999	000000	000000	000000	False	http://pbs.twimg.com/profile_images/866028734243098624/Xmno_DDI_normal.jpg	False	False	None	None	None
870437580738777088	2361202585	Alex u270cud83cudffbud83dude0e	None	None	Fairly unimpressive human being. Insta: space_queen13	24	387	407	Tue Feb 25 14:45:17 +0000 2014	-18000	Central Time (US & Canada)	000000	http://abs.twimg.com/images/themes/theme13/bg.gif	https://abs.twimg.com/images/themes/theme13/bg.gif	False	F58EA8	000000	000000	000000	False	http://pbs.twimg.com/profile_images/863907723456458752/t59e5KRe_normal.jpg	False	False	None	None	None
870437594827378688	366498596	Andy Behrman	Los Angeles	http://www.electroboy.com	Electroboy author and mental health advocate/speaker fighting #stigma. Single dad of two daughters. Always awake. Would like to move Manhattan to LAX  #bipolar	22655	23248	74600	Fri Sep 02 08:44:21 +0000 2011	-25200	Pacific Time (US & Canada)	022330	http://pbs.twimg.com/profile_background_images/604885262/8kkjwyypl2r026sia1ik.jpeg	https://pbs.twimg.com/profile_background_images/604885262/8kkjwyypl2r026sia1ik.jpeg	False	0084B4	A8C7F7	C0DFEC	333333	True	http://pbs.twimg.com/profile_images/645431440163794944/PnuXTuQS_normal.jpg	False	False	None	None	None
870437597117657089	870305696331550721	Megan Barndt	None	None	None	0	0	13	Thu Jun 01 15:47:02 +0000 2017	None	None	F5F8FA			False	1DA1F2	C0DEED	DDEEF6	333333	True	http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png	True	False	None	None	None
870437602805112832	842760488	Kara	New York	http://www.thefrugalfeminista.com/	Money Friend| Superwoman Slayer| I write, teach, and speak about black women+money all over the web.	8138	451	106068	Mon Sep 24 01:49:56 +0000 2012	-10800	Atlantic Time (Canada)	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/645029872402886657/MYDYjGmX_normal.jpg	True	False	None	None	None
870437606949040128	2586136873	CGS Computers	Parkville, MD	http://cgscomputer.com	CGS Computers provides website design/maintenance and technical consulting of all types. Use #TechNews for a retweet chance.	6027	1039	34117	Tue Jun 24 17:52:25 +0000 2014	-25200	Pacific Time (US & Canada)	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	FF691F	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/481607799730737152/lUwhUS0q_normal.png	False	False	None	None	None
870437608605798404	739845343500763136	Tini	shady seven	https://www.gofundme.com/SelfDefenseForOurGirls	equal opportunity scammer	238	6336	7172	Mon Jun 06 15:44:10 +0000 2016	-25200	Pacific Time (US & Canada)	000000	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	ABB8C2	000000	000000	000000	False	http://pbs.twimg.com/profile_images/841155784729845760/LSarrwdR_normal.jpg	False	False	None	None	None
870437613278289921	98534912	Mariah Lauer	St. Louis, MO	None	St. Louis Blues. Cardinals when I feel like it. Sometimes Penguins. #BeBoldForChange	106	5129	10230	Tue Dec 22 03:15:45 +0000 2009	-18000	Central Time (US & Canada)	000000	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1B95E0	000000	000000	000000	False	http://pbs.twimg.com/profile_images/841810438035763200/_jyd2mvH_normal.jpg	False	False	None	None	None
870430843713540096	148000327	MerrionStreet.ie	Dublin 2	http://www.merrionstreet.ie	MerrionStreet.ie - Irish Government News Service is a service provided from Government Buildings in Dublin. RT's not an endorsement. Snapchat: Merrionstreet	24260	609	13744	Tue May 25 15:43:04 +0000 2010	3600	Dublin	ECF0F5	http://pbs.twimg.com/profile_background_images/120964597/Twitter.gif	https://pbs.twimg.com/profile_background_images/120964597/Twitter.gif	False	0084B4	DAE4E6	ECF0F5	333333	True	http://pbs.twimg.com/profile_images/1061209204/YOutube_EN_normal.gif	False	False	None	None	None
870431587288141825	2234007055	u0dadu0dbbu0dd4	None	None	I didn't pay the price of the ticket // earlham college 2020 // being white is a sin	309	2627	9826	Sat Dec 07 05:28:02 +0000 2013	None	None	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/868378900459642883/mPf5R1-r_normal.jpg	True	False	None	None	None
870437618948820993	830676731023355904	mail toucher ud83dudce8	20u250bshe/heru250bdying always	https://monoe.neocities.org/	im debin....please don't troll me onlineu250bart twitter: @_pmothu250bOK to follow req	88	4218	5840	Sun Feb 12 07:15:40 +0000 2017	None	None	000000	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	FF0000	000000	000000	000000	False	http://pbs.twimg.com/profile_images/857205976536981504/WO1ua0oY_normal.jpg	False	False	None	None	None
870437621230698496	326896297	Gg	probably panicking 	None	$$$ // JMU'21ud83dudc9cud83dudc9b	489	19160	7406	Thu Jun 30 17:25:24 +0000 2011	-18000	Quito	C6E2EE	http://abs.twimg.com/images/themes/theme2/bg.gif	https://abs.twimg.com/images/themes/theme2/bg.gif	False	4A913C	FFFFFF	DAECF4	663B12	True	http://pbs.twimg.com/profile_images/847170576523411456/gNkoLCbq_normal.jpg	False	False	None	None	None
870437623210397696	2780746301	Johnny	None	None	how/when/where/why	218	8855	6082	Tue Sep 23 01:04:36 +0000 2014	-14400	Eastern Time (US & Canada)	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/860927076274143232/PCrghlHy_normal.jpg	True	False	None	None	None
870437628214001664	81266899	Inas Hapsari	Indonesia	http://inashortstories.tumblr.com	Beyond commonsense. Sociology FISIP UI'13.	625	3	14448	Sat Oct 10 03:02:30 +0000 2009	25200	Jakarta	C0DEED	http://pbs.twimg.com/profile_background_images/689161791/85b967ddf92f50d214d2dae500fdbb74.jpeg	https://pbs.twimg.com/profile_background_images/689161791/85b967ddf92f50d214d2dae500fdbb74.jpeg	True	0084B4	FFFFFF	F0B7D4	D61C4D	True	http://pbs.twimg.com/profile_images/447640523478532096/7TmWunYO_normal.jpeg	False	False	None	None	None
870437631468871680	3139446649	Kelia Valdez	None	None	Keep going, it WILL be worth it. | WTAMU19 | @chicagobullsud83cudf39@trailblazers	257	14505	3565	Sat Apr 04 20:38:18 +0000 2015	None	None	000000	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	7FDBB6	000000	000000	000000	False	http://pbs.twimg.com/profile_images/858149182292582401/_Fh_DDhX_normal.jpg	False	False	None	None	None
870437639085850624	916133996	little monsters u2764ufe0f	im a gypsy	None	@laceexo follow me 5/11/13 at 1:50! followed by @germanottajoe, @colbyodonis @Asielhardison follow at 2:44am on 9/2/13 @djws follow me at 12:32 8/21/13 ED	1461	1524	14152	Wed Oct 31 04:33:51 +0000 2012	None	None	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/870433293870800897/LqhMeVG__normal.jpg	True	False	None	None	None
870437641203875842	2453292358	XO Kimberly	Connecticut, USA	None	Lonely Stargirl daydreaming about my Starboy 24/7	819	4620	5069	Tue Apr 01 20:57:28 +0000 2014	-14400	Eastern Time (US & Canada)	C0DEED	http://pbs.twimg.com/profile_background_images/537436638222102528/2-xm1xgL.jpeg	https://pbs.twimg.com/profile_background_images/537436638222102528/2-xm1xgL.jpeg	True	DD2E44	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/840685899545481216/bjBPBKXt_normal.jpg	False	False	None	None	None
870437650636910593	737748870759915524	Hayley Hamill	Reading, England	http://littlesatnin.tumblr.com	Nineteen. Vintage. Born in the wrong generation. Paranormal lover.	100	3335	560	Tue May 31 20:53:32 +0000 2016	3600	London	000000	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	ABB8C2	000000	000000	000000	False	http://pbs.twimg.com/profile_images/861043199015608322/9sAVHpu0_normal.jpg	False	False	None	None	None
870437653598154752	2598171206	Maddi | pride! ud83cudf08	u26a5	http://dallonweekes.bandcamp.com	IN THE RED CORNER *whispers* Dallon. IN THE BLUE CORNER, STANDING AT SEVEN INCHES SHORTER THAN *whispers* Dallon	3358	46627	43682	Tue Jul 01 15:36:05 +0000 2014	-18000	Central Time (US & Canada)	642D8B	http://pbs.twimg.com/profile_background_images/668184025408794624/e4-VEp-P.jpg	https://pbs.twimg.com/profile_background_images/668184025408794624/e4-VEp-P.jpg	True	7FDBB6	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/870418298759925760/bAz3J8hA_normal.jpg	False	False	None	None	None
870437654487289856	213142406	Brian Stephens	Where the bourbon comes from 	None	Louisville athletics, classic movies, TCM partier, Star Trek, James Bond, history and bourbon. Thrive, don't survive.	891	13808	6115	Mon Nov 08 02:34:40 +0000 2010	None	None	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/800066730949246982/G0_hXboH_normal.jpg	True	False	None	None	None
870431590953963522	94797506	Allie McClure	Nottingham UK	None	Twitter Allie & Paul  Our daughter has autism, epilepsy & suffered bullying, anorexia, selfharm suicidal issues. We do Charity Events & good causes. WHY NOT.	720	2019	1623	Sat Dec 05 14:05:18 +0000 2009	3600	London	131516	http://abs.twimg.com/images/themes/theme14/bg.gif	https://abs.twimg.com/images/themes/theme14/bg.gif	True	009999	EEEEEE	EFEFEF	333333	True	http://pbs.twimg.com/profile_images/653734690055172096/X8TglLvK_normal.jpg	False	False	None	None	None
870437655313514498	14938196	Chelsea.ud83cudf3b	Michigan	None	u270bud83cudffb	125	688	4949	Wed May 28 22:22:25 +0000 2008	-18000	Central Time (US & Canada)	DBE9ED	http://abs.twimg.com/images/themes/theme17/bg.gif	https://abs.twimg.com/images/themes/theme17/bg.gif	False	CC3366	DBE9ED	E6F6F9	333333	True	http://pbs.twimg.com/profile_images/828779579271700480/ygJ-yr0p_normal.jpg	False	False	None	None	None
870437659453390848	1345371854	Fed Upppp Deplorable	United States	None	FED UP FEMALE	3493	51080	17242	Thu Apr 11 21:49:43 +0000 2013	None	None	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/837505598807654400/EW9yMUxj_normal.jpg	True	False	None	None	None
870437663551229952	701909176927309824	#PrayForManchester	The Winchester's Bunker	http://iloveloey.com	follow my insta @ iconicdubbbz if u want or not idc	83	2533	3256	Mon Feb 22 23:19:23 +0000 2016	None	None	F5F8FA			False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/831702853437779969/YE2AdsVR_normal.jpg	True	False	None	None	None
870437667070255104	20526729	u0433u043eu0432u0435u0448u043au0430u271e	u904bu547du306eu81f3u308bu5834u6240	http://newhive.com/devinychus/this-is-me	i hope you like shitweets & retweets!!!!!! u5973u5150u30a2u30cbu30e1u3068u767eu5408u6f2bu753bu3068u30ddu30b1u30e2u30f3u306fu50d5u306eu751fu304du7532u6590u3067u3059 | english/portuguu00eas/u65e5u672cu8a9e	326	16857	70908	Tue Feb 10 17:09:04 +0000 2009	-10800	Buenos Aires	D79EFF	http://abs.twimg.com/images/themes/theme10/bg.gif	https://abs.twimg.com/images/themes/theme10/bg.gif	True	981CEB	000000	000000	000000	False	http://pbs.twimg.com/profile_images/864288272083820544/ERpK3enB_normal.jpg	False	False	None	None	None
870437667351212032	111761013	Mildred Lightfoot	None	None	None	22	568	168	Sat Feb 06 02:08:02 +0000 2010	-14400	Eastern Time (US & Canada)	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/1272804606/Me2_normal.jpg	True	False	None	None	None
870437668265570305	3352902874	kaija	None	None	None	97	166	2555	Wed Jul 01 05:44:57 +0000 2015	None	None	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/808489726709760004/Jf6CSwIU_normal.jpg	True	False	None	None	None
870437669846659072	582776663	Angelica	None	None	None	516	21534	9427	Thu May 17 13:31:29 +0000 2012	-18000	Central Time (US & Canada)	C0DEED	http://pbs.twimg.com/profile_background_images/717338816/0eaa8662ad6ed77fd55060236aefc213.png	https://pbs.twimg.com/profile_background_images/717338816/0eaa8662ad6ed77fd55060236aefc213.png	True	0084B4	FFFFFF	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/814718261673807872/CEXsTk3O_normal.jpg	False	False	None	None	None
870437672241684484	28314520	Suzanne Booth	Australia, 2 Cats Designs	http://www.toocats.com	u201cThat is all I want in life: for this pain to seem purposeful.u201d ~ Elizabeth Wurtzel, Prozac Nation.	326	1103	9961	Thu Apr 02 10:30:04 +0000 2009	36000	Melbourne	642D8B	http://pbs.twimg.com/profile_background_images/451544071413067777/lUAimsxO.jpeg	https://pbs.twimg.com/profile_background_images/451544071413067777/lUAimsxO.jpeg	True	981CEB	FFFFFF	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/864076058424889344/sgpXmNzB_normal.jpg	False	False	None	None	None
870437672849817600	380904370	[gwo] hanzhe	Insomnia, Kingdom of Lucis	http://twitch.tv/dawnofnite	[gwo] Get Wrecked On | Resident asian of the Tempered St33l and Alpha Light clans	122	2664	17814	Tue Sep 27 12:40:15 +0000 2011	28800	Beijing	000000	http://abs.twimg.com/images/themes/theme9/bg.gif	https://abs.twimg.com/images/themes/theme9/bg.gif	False	4A913C	000000	000000	000000	False	http://pbs.twimg.com/profile_images/804656118496538624/MMPiG38J_normal.jpg	False	False	None	None	None
870437677711204353	289723055	DJ DANNY D!	Hagersville, ON Canada	http://www.furaffinity.net/user/dannydingo	I am an artist, costumer, musician and performer. I am a graduate of Niagara College's Broadcasting Program and have been a mascot performer since 2004.	207	1767	11717	Fri Apr 29 03:24:07 +0000 2011	-14400	Eastern Time (US & Canada)	C0DEED	http://pbs.twimg.com/profile_background_images/242334865/dannydingo_maxell.JPG	https://pbs.twimg.com/profile_background_images/242334865/dannydingo_maxell.JPG	True	DD2E44	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/845121960023547910/bEkCDpSK_normal.jpg	False	False	None	None	None
870431592543645696	2461798711	Jeff Galley	Wabash, IN	http://www.apaches.k12.in.us	Assistant Principal of Wabash High School in Wabash, IN	514	903	14413	Thu Apr 24 15:00:58 +0000 2014	None	None	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/459357081045172224/HPFG9pPn_normal.jpeg	True	False	None	None	None
870437681075027968	271461396	Eric Viegas	Ottawa, Ontario	http://www.ottawaholisticwellness.ca	Naturopathic Doctor, Ottawa Holistic Wellness  Drummer/Singer/Songwriter @SleepyMean	244	365	1504	Thu Mar 24 15:12:31 +0000 2011	-14400	Eastern Time (US & Canada)	01070A	http://pbs.twimg.com/profile_background_images/767875005/6de8b00d1bde605d9f1c97865438eedf.jpeg	https://pbs.twimg.com/profile_background_images/767875005/6de8b00d1bde605d9f1c97865438eedf.jpeg	True	0084B4	000000	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/783680378384977920/d24HzNlG_normal.jpg	False	False	None	None	None
870437690369609728	84564809	Anastasia Britt	None	None	Teaching millennials all about professional communication. Raising 2 amazing daughters (What does that Instagram post mean?) And, laughing with Greg Britt.	123	577	671	Fri Oct 23 11:23:38 +0000 2009	-25200	Pacific Time (US & Canada)	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/788108440061214720/42Amcvh__normal.jpg	True	False	None	None	None
870437691636064256	350119354	u2728	None	http://Instagram.com/blvkvelvet	I dare you.	371	6825	11136	Sun Aug 07 07:04:37 +0000 2011	None	None	000000	http://abs.twimg.com/images/themes/theme14/bg.gif	https://abs.twimg.com/images/themes/theme14/bg.gif	False	ABB8C2	000000	000000	000000	False	http://pbs.twimg.com/profile_images/833573394025025536/UdTqHjFW_normal.jpg	False	False	None	None	None
870437696895721472	2589132901	Alexa Villarreal	None	None	18.	99	7825	2070	Thu Jun 26 07:49:20 +0000 2014	-25200	Pacific Time (US & Canada)	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/848261829218390016/KxNkzuNf_normal.jpg	True	False	None	None	None
870437701215858688	740642449282867200	u263eud83dudda4	Okinawa, Japan	http://throughtheeyesofme.wordpress.com	I am young but I am old ~ army wife & mommy of 3	52	162	4962	Wed Jun 08 20:31:35 +0000 2016	None	None	F5F8FA			False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/869134653562552320/9oE0k71u_normal.jpg	True	False	None	None	None
870437701698191360	2339024328	ChampagneMamu00ed	Reno, NV	http://vsco.co/mkemmish31	None	731	21245	15379	Tue Feb 11 20:33:08 +0000 2014	None	None	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/864969742938849280/NeSxNojw_normal.jpg	True	False	None	None	None
870437703766102016	366920596	alexa	None	None	ud83cuddf8ud83cuddec + ud83cuddf2ud83cudde8	763	10007	88528	Sat Sep 03 02:08:33 +0000 2011	28800	Singapore	EDECE9	http://pbs.twimg.com/profile_background_images/378800000049957324/89b31d4ec434f2cc897cff92bfe36061.jpeg	https://pbs.twimg.com/profile_background_images/378800000049957324/89b31d4ec434f2cc897cff92bfe36061.jpeg	True	9E4592	000000	FFFFFF	333333	True	http://pbs.twimg.com/profile_images/866636824374104065/Vt8oPvZV_normal.jpg	False	False	None	None	None
870437706559623168	281781091	.	None	http://www.damselindistress.com	shady. ud83cudf34	614	1290	24236	Wed Apr 13 23:37:10 +0000 2011	-25200	Pacific Time (US & Canada)	C0DEED	http://pbs.twimg.com/profile_background_images/445013680/tumblr_lf08sd9Dkf1qak7k8o1_500.jpg	https://pbs.twimg.com/profile_background_images/445013680/tumblr_lf08sd9Dkf1qak7k8o1_500.jpg	False	0084B4	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/853806123031375873/ct_uGHVq_normal.jpg	False	False	None	None	None
870437708207759360	765290173198323712	june 4th	San Antonio, TX	None	Judson c/o'18	439	3638	22272	Mon Aug 15 20:52:50 +0000 2016	None	None	F5F8FA			False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/849073693623975936/3NhitMx8_normal.jpg	True	False	None	None	None
870437718269894656	79288907	Anto Lareneg	dantopia	http://gronklstam.tumblr.com	I make plush dolls sometimes. I guess that makes me an artist? PhD in Fordology. Worth less than dirt.	0	0	51668	Fri Oct 02 21:13:52 +0000 2009	-25200	Pacific Time (US & Canada)	121324	http://pbs.twimg.com/profile_background_images/270308651/bg2.jpg	https://pbs.twimg.com/profile_background_images/270308651/bg2.jpg	False	3119CF	65B0DA	7AC3EE	3D1957	True	http://pbs.twimg.com/profile_images/870437623843573761/wdE7ip-Z_normal.jpg	False	False	None	None	None
870431597153189895	737755454	O. Rodriguez Mangier	Peru	http://comicobsessed.blogspot.com	Comic Book Reader. Book Reader. Gamer. Wannabe Writer. Transformers Collector. Snarky Commenter. The Whole Geek Package.	217	8485	19959	Sun Aug 05 01:23:51 +0000 2012	-14400	Eastern Time (US & Canada)	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/487991368837386241/BTakVtYG_normal.jpeg	True	False	None	None	None
870437718676963328	270431881	Lauren Black	somewhere in georgiaaaaa 	None	snapchat: laurenblack12 | instagram: jlaurenblack	831	5192	12579	Tue Mar 22 16:18:41 +0000 2011	-18000	Quito	FF6699	http://abs.twimg.com/images/themes/theme11/bg.gif	https://abs.twimg.com/images/themes/theme11/bg.gif	True	B40B43	CC3366	E5507E	362720	True	http://pbs.twimg.com/profile_images/860089717173481472/qqierLBJ_normal.jpg	False	False	None	None	None
870437724947230720	553758328	.	None	None	None	1719	913	157	Sat Apr 14 18:56:42 +0000 2012	-14400	Eastern Time (US & Canada)	C0DEED	http://pbs.twimg.com/profile_background_images/651409813/ar6rvjj4y1nz7h0e1bpx.jpeg	https://pbs.twimg.com/profile_background_images/651409813/ar6rvjj4y1nz7h0e1bpx.jpeg	True	0084B4	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/564776551795793921/NkCQ5kEi_normal.jpeg	False	False	None	None	None
870437726612590592	299406638	Sher ud83dudc8b	Trinidad 	None	A Force to Be Reckoned With.... | There's beauty in the struggle, ugliness in the success |IG & Snapchat:reecew28	364	9923	42459	Mon May 16 01:28:09 +0000 2011	-14400	La Paz	8A2D7C	http://pbs.twimg.com/profile_background_images/632233839/8wz4qi84joy8caihurdt.jpeg	https://pbs.twimg.com/profile_background_images/632233839/8wz4qi84joy8caihurdt.jpeg	True	E6D03E	595959	608DA8	660B5B	True	http://pbs.twimg.com/profile_images/866399463245586434/svfNiFhy_normal.jpg	False	False	None	None	None
870437729502244868	481552195	Peter Steele	Canberra, Australia	None	work in public transport. live in Canberra, Australia. Raiders supporter. father of baby Angus. Opinions are my own.	78	141	941	Thu Feb 02 22:18:23 +0000 2012	36000	Melbourne	89C9FA	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	3B94D9	000000	000000	000000	False	http://pbs.twimg.com/profile_images/797734657995345920/y4lRcaiJ_normal.jpg	False	False	None	None	None
870437732954275840	636586354	t.ud83eudd40	Rest Easy Morgan 	None	idc... imma senior #L17 | 828 u2708ufe0f336 #WSSU21	1077	28513	54360	Mon Jul 16 00:53:22 +0000 2012	-10800	Atlantic Time (Canada)	D500FF	http://pbs.twimg.com/profile_background_images/378800000080595237/4de9c6359e1ba779a1123d37c884f086.png	https://pbs.twimg.com/profile_background_images/378800000080595237/4de9c6359e1ba779a1123d37c884f086.png	True	FFCC4D	000000	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/869382772510609408/_lRYQb6V_normal.jpg	False	False	None	None	None
870437736758509569	196410540	Tommy Yang	motor city -- twin cities	None	Faith, Family, and Fitness	264	24285	36716	Wed Sep 29 01:36:16 +0000 2010	-18000	Central Time (US & Canada)	C0DEED	http://pbs.twimg.com/profile_background_images/216941998/lady-gaga-illuminati.jpg	https://pbs.twimg.com/profile_background_images/216941998/lady-gaga-illuminati.jpg	False	0084B4	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/841150130145357824/5mf-bdmZ_normal.jpg	False	False	None	None	None
870437738868203520	635078764	Princessu2728	None	None	Let your faith be bigger than your fear ud83dudc97	832	9565	10957	Sat Jul 14 03:38:31 +0000 2012	None	None	C0DEED	http://pbs.twimg.com/profile_background_images/603923653/000000_its-about-peace-and-love.gif	https://pbs.twimg.com/profile_background_images/603923653/000000_its-about-peace-and-love.gif	False	0084B4	FFFFFF	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/869640864087367682/QIaPyYzq_normal.jpg	False	False	None	None	None
870437739216289792	2571321176	natalia	None	None	None	399	19625	13095	Mon Jun 16 17:24:52 +0000 2014	None	None	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/866352670885396480/4IH8Phs3_normal.jpg	True	False	None	None	None
